08/12/2022,2022,December,12,Q4,50,10/12/2022,3,Thursday,0
09/12/2022,2022,December,12,Q4,50,10/12/2022,4,Friday,0
10/12/2022,2022,December,12,Q4,50,10/12/2022,5,Saturday,0
11/12/2022,2022,December,12,Q4,50,17/12/2022,6,Sunday,0
12/12/2022,2022,December,12,Q4,51,17/12/2022,0,Monday,0
13/12/2022,2022,December,12,Q4,51,17/12/2022,1,Tuesday,0
14/12/2022,2022,December,12,Q4,51,17/12/2022,2,Wednesday,0
15/12/2022,2022,December,12,Q4,51,17/12/2022,3,Thursday,0
16/12/2022,2022,December,12,Q4,51,17/12/2022,4,Friday,0
17/12/2022,2022,December,12,Q4,51,17/12/2022,5,Saturday,0
18/12/2022,2022,December,12,Q4,51,24/12/2022,6,Sunday,0
19/12/2022,2022,December,12,Q4,52,24/12/2022,0,Monday,0
20/12/2022,2022,December,12,Q4,52,24/12/2022,1,Tuesday,0
21/12/2022,2022,December,12,Q4,52,24/12/2022,2,Wednesday,0
22/12/2022,2022,December,12,Q4,52,24/12/2022,3,Thursday,0
23/12/2022,2022,December,12,Q4,52,24/12/2022,4,Friday,0
24/12/2022,2022,December,12,Q4,52,24/12/2022,5,Saturday,0
25/12/2022,2022,December,12,Q4,52,31/12/2022,6,Sunday,1
26/12/2022,2022,December,12,Q4,53,31/12/2022,0,Monday,1
27/12/2022,2022,December,12,Q4,53,31/12/2022,1,Tuesday,0
28/12/2022,2022,December,12,Q4,53,31/12/2022,2,Wednesday,0
29/12/2022,2022,December,12,Q4,53,31/12/2022,3,Thursday,0
30/12/2022,2022,December,12,Q4,53,31/12/2022,4,Friday,0
31/12/2022,2022,December,12,Q4,53,31/12/2022,5,Saturday,0
